index,phase,watch_x,watch_y,watch_w,watch_h,latency_ms,best_dist,changed_pixels,status
87,disappear,1663,953,40,60,62.952,405,82,ok
88,appear,1663,953,40,60,80.371,405,82,ok
88,disappear,1663,953,40,60,79.804,405,82,ok
89,appear,1663,953,40,60,60.198,405,82,ok
89,disappear,1663,953,40,60,53.785,405,82,ok
90,appear,1663,953,40,60,81.548,405,82,ok
90,disappear,1663,953,40,60,75.232,405,82,ok
91,appear,1663,953,40,60,77.320,405,82,ok
91,disappear,1663,953,40,60,57.831,405,82,ok
92,appear,1663,953,40,60,69.633,405,82,ok
92,disappear,1663,953,40,60,68.850,405,82,ok
93,appear,1663,953,40,60,71.311,405,82,ok
93,disappear,1663,953,40,60,48.233,405,82,ok
94,appear,1663,953,40,60,69.074,405,82,ok
94,disappear,1663,953,40,60,65.145,405,82,ok
95,appear,1663,953,40,60,68.177,405,82,ok
95,disappear,1663,953,40,60,60.344,405,82,ok
96,appear,1663,953,40,60,77.365,405,82,ok
96,disappear,1663,953,40,60,51.505,405,82,ok
97,appear,1663,953,40,60,73.720,405,82,ok
97,disappear,1663,953,40,60,65.687,405,82,ok
98,appear,1663,953,40,60,77.597,405,82,ok
98,disappear,1663,953,40,60,66.173,405,82,ok
99,appear,1663,953,40,60,87.061,405,82,ok
99,disappear,1663,953,40,60,69.990,405,82,ok
