index,phase,watch_x,watch_y,watch_w,watch_h,latency_ms,best_dist,changed_pixels,status
71,appear,1447,476,40,60,23.042,764,194,ok
71,disappear,1447,476,40,60,21.681,764,194,ok
72,appear,1447,476,40,60,22.611,764,194,ok
72,disappear,1447,476,40,60,22.550,764,194,ok
73,appear,1447,476,40,60,26.136,764,194,ok
73,disappear,1447,476,40,60,27.442,764,194,ok
74,appear,1447,476,40,60,28.660,764,194,ok
74,disappear,1447,476,40,60,25.916,764,194,ok
75,appear,1447,476,40,60,26.502,764,194,ok
75,disappear,1447,476,40,60,24.847,764,194,ok
76,appear,1447,476,40,60,28.331,764,194,ok
76,disappear,1447,476,40,60,27.569,764,194,ok
77,appear,1447,476,40,60,27.178,764,194,ok
77,disappear,1447,476,40,60,26.489,764,194,ok
78,appear,1447,476,40,60,29.581,764,194,ok
78,disappear,1447,476,40,60,27.517,764,194,ok
79,appear,1447,476,40,60,27.648,764,194,ok
79,disappear,1447,476,40,60,27.706,764,194,ok
80,appear,1447,476,40,60,27.238,764,194,ok
80,disappear,1447,476,40,60,27.218,764,194,ok
81,appear,1447,476,40,60,27.616,764,194,ok
81,disappear,1447,476,40,60,27.165,764,194,ok
82,appear,1447,476,40,60,26.086,764,194,ok
82,disappear,1447,476,40,60,23.345,764,194,ok
83,appear,1447,476,40,60,22.568,764,194,ok
83,disappear,1447,476,40,60,27.772,764,194,ok
84,appear,1447,476,40,60,28.198,764,194,ok
84,disappear,1447,476,40,60,26.672,764,194,ok
85,appear,1447,476,40,60,23.439,764,194,ok
85,disappear,1447,476,40,60,24.772,764,194,ok
86,appear,1447,476,40,60,27.730,764,194,ok
86,disappear,1447,476,40,60,28.819,764,194,ok
87,appear,1447,476,40,60,29.057,764,194,ok
87,disappear,1447,476,40,60,21.454,764,194,ok
88,appear,1447,476,40,60,24.163,764,194,ok
88,disappear,1447,476,40,60,13.454,764,194,ok
89,appear,1447,476,40,60,18.747,764,194,ok
89,disappear,1447,476,40,60,26.346,764,194,ok
90,appear,1447,476,40,60,28.735,764,194,ok
90,disappear,1447,476,40,60,28.023,764,194,ok
91,appear,1447,476,40,60,24.419,764,194,ok
91,disappear,1447,476,40,60,28.885,764,194,ok
92,appear,1447,476,40,60,25.449,764,194,ok
92,disappear,1447,476,40,60,28.109,764,194,ok
93,appear,1447,476,40,60,23.856,764,194,ok
93,disappear,1447,476,40,60,23.121,764,194,ok
94,appear,1447,476,40,60,25.020,764,194,ok
94,disappear,1447,476,40,60,26.647,764,194,ok
95,appear,1447,476,40,60,26.629,764,194,ok
95,disappear,1447,476,40,60,23.642,764,194,ok
96,appear,1447,476,40,60,21.676,764,194,ok
96,disappear,1447,476,40,60,26.349,764,194,ok
97,appear,1447,476,40,60,28.794,764,194,ok
97,disappear,1447,476,40,60,26.468,764,194,ok
98,appear,1447,476,40,60,28.118,764,194,ok
98,disappear,1447,476,40,60,26.331,764,194,ok
99,appear,1447,476,40,60,23.668,764,194,ok
99,disappear,1447,476,40,60,22.912,764,194,ok
