index,phase,watch_x,watch_y,watch_w,watch_h,latency_ms,best_dist,changed_pixels,status
70,disappear,1158,891,40,60,24.949,617,122,ok
71,appear,1158,891,40,60,21.395,617,122,ok
71,disappear,1158,891,40,60,25.349,617,122,ok
72,appear,1158,891,40,60,24.972,617,122,ok
72,disappear,1158,891,40,60,27.578,617,122,ok
73,appear,1158,891,40,60,25.330,617,122,ok
73,disappear,1158,891,40,60,24.717,617,122,ok
74,appear,1158,891,40,60,25.128,617,122,ok
74,disappear,1158,891,40,60,28.305,617,122,ok
75,appear,1158,891,40,60,27.871,617,122,ok
75,disappear,1158,891,40,60,24.310,617,122,ok
76,appear,1158,891,40,60,25.568,617,122,ok
76,disappear,1158,891,40,60,27.878,617,122,ok
77,appear,1158,891,40,60,26.964,617,122,ok
77,disappear,1158,891,40,60,24.989,617,122,ok
78,appear,1158,891,40,60,25.034,617,122,ok
78,disappear,1158,891,40,60,25.288,617,122,ok
79,appear,1158,891,40,60,27.064,617,122,ok
79,disappear,1158,891,40,60,25.175,617,122,ok
80,appear,1158,891,40,60,24.960,617,122,ok
80,disappear,1158,891,40,60,26.626,617,122,ok
81,appear,1158,891,40,60,24.599,617,122,ok
81,disappear,1158,891,40,60,26.196,617,122,ok
82,appear,1158,891,40,60,25.271,617,122,ok
82,disappear,1158,891,40,60,27.155,617,122,ok
83,appear,1158,891,40,60,25.683,617,122,ok
83,disappear,1158,891,40,60,25.042,617,122,ok
84,appear,1158,891,40,60,25.150,617,122,ok
84,disappear,1158,891,40,60,28.084,617,122,ok
85,appear,1158,891,40,60,14.856,617,122,ok
85,disappear,1158,891,40,60,26.136,617,122,ok
86,appear,1158,891,40,60,25.605,617,122,ok
86,disappear,1158,891,40,60,25.401,617,122,ok
87,appear,1158,891,40,60,24.903,617,122,ok
87,disappear,1158,891,40,60,24.641,617,122,ok
88,appear,1158,891,40,60,25.504,617,122,ok
88,disappear,1158,891,40,60,27.607,617,122,ok
89,appear,1158,891,40,60,22.934,617,122,ok
89,disappear,1158,891,40,60,24.638,617,122,ok
90,appear,1158,891,40,60,27.273,617,122,ok
90,disappear,1158,891,40,60,25.107,617,122,ok
91,appear,1158,891,40,60,24.929,617,122,ok
91,disappear,1158,891,40,60,26.382,617,122,ok
92,appear,1158,891,40,60,27.095,617,122,ok
92,disappear,1158,891,40,60,24.471,617,122,ok
93,appear,1158,891,40,60,25.170,617,122,ok
93,disappear,1158,891,40,60,24.779,617,122,ok
94,appear,1158,891,40,60,27.467,617,122,ok
94,disappear,1158,891,40,60,25.724,617,122,ok
95,appear,1158,891,40,60,25.301,617,122,ok
95,disappear,1158,891,40,60,25.050,617,122,ok
96,appear,1158,891,40,60,27.893,617,122,ok
96,disappear,1158,891,40,60,25.060,617,122,ok
97,appear,1158,891,40,60,24.611,617,122,ok
97,disappear,1158,891,40,60,26.350,617,122,ok
98,appear,1158,891,40,60,27.532,617,122,ok
98,disappear,1158,891,40,60,25.533,617,122,ok
99,appear,1158,891,40,60,25.399,617,122,ok
99,disappear,1158,891,40,60,25.527,617,122,ok
